playerId,Name,Sex,Equipment,Age,BodyweightKg,BestSquatKg,BestDeadliftKg,BestBenchKg
22413,Shontelle Hellyer,F,Raw,29.5,82.48,155,162.5,80
18575,Sean Brownstein,M,Raw,26,108.9,292.5,232.5,205
11201,Stephanie Wood,F,Wraps,33,72.21,92.99,102.06,56.7
6002,Jordan Larson,M,Raw,21.5,82.2,177.5,205,95
17763,Manuel Montion,M,Raw,30,100,210,215,107.5
1345,Roy Taylor,M,Single-ply,66,87.3,142.5,205,77.5
982,Abraham Ramirez,M,Raw,19.5,73.4,207.5,235,145
5023,Betsy Spann,F,Single-ply,57,71.49,125,145,75.5
8546,Anthony Krznar,M,Raw,21.5,128.55,295,302.5,170
23219,Zachary Chokr,M,Raw,21,82.1,210,250,165
26452,Dex Nepomuceno,M,Raw,26,82.5,212.5,242.5,150
9537,Cedrick Paulli,M,Raw,17.5,95.2,170,195,135
3785,Justin Hunter,M,Wraps,26,89.18,-212.5,272.5,160
25990,Jan Wegiera,M,Single-ply,48.5,91.48,360,292.5,290
4752,Anne Geser,F,Raw,64,59,50,90,30
20179,Tyler Sahm,M,Single-ply,17.5,82.2,210,240,120
29306,Michael Villanueva,M,Raw,31,96.3,215,220,115
8898,Robert Johnson,M,Raw,28,163.9,217.5,200,110
9844,Eddie Avakoff,M,Raw,26,67.49,115,177.5,95
9656,Philip Sawicki,M,Raw,20.5,81.2,192.5,217.5,130
14826,Mike Misorski,M,Single-ply,17.5,110,227.5,207.5,102.5
18728,Anastasiia Nakonechna,F,Single-ply,21.5,51.92,145,140,75
28773,Celeste Vallejo,F,Raw,22,53.21,70,105,52.5
15172,Elizabeth Turner,F,Raw,20.5,70.14,137.5,152.5,80
22808,Kasey Pagani,F,Raw,23,67.1,107.5,137.5,62.5
18757,Joshua Jaggers,M,Single-ply,23,97.34,272.5,287.5,245
8395,Fred Fischer,M,Multi-ply,62,115.89,260.82,192.78,170.1
26381,Alexander Kish,M,Raw,21.5,111.6,195,240,155
10126,David Tran-Cong,M,Multi-ply,30,93.2,310,260,215
23008,Frank Oben,M,Raw,24,80.5,215,282.5,145
2416,Alan Aerts,M,Single-ply,51,123.65,140,235,210.5
27832,Carlos Vazquez,M,Wraps,31,73.5,100,132.5,75
18283,Jahi Jones,M,Raw,35,127.7,210,242.5,102.5
12276,Ann Vanderbush,F,Raw,30,87.5,187.5,227.5,115
10460,Jin Kim,M,Raw,20.5,81.6,202.5,250,137.5
23232,Rachael Johnson,F,Raw,22,62.4,95,145,55
19808,Shiv Dadlani,M,Raw,29.5,82.3,210,217.5,132.5
28067,Peter Li,M,Raw,23.5,71.4,215,240,140
7749,Victor Cabali,M,Raw,23,74,195,242.5,137.5
4671,Mirko Keković,M,Wraps,20.5,89.4,235,247.5,170
10029,Samantha Kroll,F,Single-ply,17.5,60.15,162.5,150,102.5
10810,Derek Murphy,M,Single-ply,17.5,59.1,162.5,172.5,107.5
13484,Glenn Baggett,M,Wraps,44,121.5,312.5,295,200
29058,Igor Shapovalov,M,Wraps,18,87.3,210,220,130
27656,Marcus Naillon,M,Raw,17.5,72.25,145,190,95
49,Austin Burgess,M,Single-ply,17,90,142.88,156.49,74.84
17698,Nelson Sitsile,M,Raw,22.5,89.35,232.5,290,132.5
26779,Victoria Nester,F,Raw,31,86.9,127.5,160,82.5
29242,Lindsey Weber,F,Wraps,41,58.35,100,155,77.5
26520,Melanie Bergeron,F,Raw,37,59.5,82.5,137.5,72.5
16153,Jennifer Higgins,F,Raw,42,58.69,120,145,60
29892,Heath Little,M,Raw,42,102.25,220,250,157.5
19196,Coline Sirman,F,Raw,26.5,46.62,82.5,115,60
28913,Nicole Drane,F,Single-ply,23,57.05,92.5,117.5,60
9586,Bryan Espinoza,M,Raw,22,107,220,260,132.5
8411,Desean Prosser,M,Raw,42.5,78.6,113.4,165.6,113.4
22755,Amanda Kohatsu,F,Raw,31,67.4,170,192.5,92.5
27399,Jake Grifford,M,Raw,21,110.55,302.5,325,157.5
28650,Mia Bennett,F,Raw,20.5,79.2,120,125,60
27783,Carys Cook,F,Raw,18,73.8,87.5,100,47.5
4323,Marvin House,M,Wraps,25,108.8,240,250,145
10760,Gerald W. Jake Burke,M,Raw,68,108.3,167.5,160,142.5
17445,Thadeus Stevenson,M,Single-ply,20.5,97.7,210,230,147.5
24179,Sam Mcinnes,M,Raw,19.5,77.8,145,200,115
18463,Mykola Mekh,M,Raw,66.5,109.27,175,220,140
25379,Ayla Thurstan,F,Raw,18.5,71.23,142.5,157.5,95
25823,Kirill Krut,M,Single-ply,25.5,58.26,245,247.5,162.5
19513,KP Musgrove,M,Wraps,41,134,230,230,197.5
9749,Louis Camassa,M,Wraps,30,89.18,210,247.5,137.5
9338,John Sailer,M,Wraps,45,94.26,157.5,165,137.5
17382,Swindell Autry,M,Single-ply,35.5,81.8,290,280,147.5
15014,Markus Suomela,M,Raw,21.5,103.15,232.5,312.5,177.5
27975,Marcus Galvan,M,Raw,33,98,162.5,187.5,105
24593,Gordon Santee,M,Raw,67,63.68,65,155.5,80.5
9861,Glenn Wright,M,Raw,54.5,66,163,195,92.5
7660,Matt Holbert,M,Raw,37,108.77,227.5,257.5,167.5
17610,Joe Theisen,M,Raw,51.5,122.79,204.1,229.1,154.2
25268,Charles Grimsley,M,Raw,25,132.9,292.5,315,182.5
13552,Yauheni Kautsevich,M,Raw,27.5,82.25,240,272.5,160
21731,Brooke Kelley,F,Raw,19.5,47.33,80,87.5,40
5948,Kamuela Wassman,M,Raw,25,122.29,227.5,267.5,167.5
19228,Shealinna Ge,F,Raw,26,63.7,137.5,132.5,60
23720,Nicole Choi,F,Raw,29,73.75,-110,145,65
15895,Carla Fink,F,Wraps,28,55.4,130,147.5,67.5
10349,Einasleigh Doughty,F,Raw,23.5,80.76,120,140,70
8951,Jovani Maguregui,M,Wraps,26,74.9,175,217.5,125
9925,Ryan Seitz,M,Raw,36,90,172.5,207.5,130
16435,Vicente Apodaca,M,Wraps,26,108.7,162.5,227.5,140
17505,Josephine Darpolor,F,Raw,23.5,118.5,197.5,210,110
5885,Daniel Inderwisch,M,Wraps,38,78,175,200,150
22789,Julian Gutierrez,M,Wraps,27,95.16,182.5,220,125
11557,Trent Nguyen,M,Wraps,38,74.9,185,225,135
11006,Renay Ferguson,F,Raw,34.5,92.4,100,135,62.5
1697,Sarah Yovetich,F,Raw,23,74.1,127.5,165,77.5
16316,Jeremy Helmick,M,Wraps,23,80.7,160,190,127.5
5751,Brandon Stout,M,Wraps,19,122.7,250,250,150
27142,Steve Heinmiller,M,Raw,26,94,225,232.5,167.5
8220,Guy Le Page,M,Raw,49.5,111.35,175,210,157.5
14757,William Richards,M,Raw,23,136.5,27.5,340,220
19907,Kenrick McClain,M,Raw,38.5,80.6,197.5,260,147.5
13504,Katherine Cruceta,F,Raw,31,76.5,120,150,75
1989,Alexander Karpenko,M,Raw,31.5,92.25,252.5,300,205
25313,Walter Gómez,M,Raw,26.5,58.84,180,215,127.5
24036,Brent Bevan,M,Wraps,27,88.8,250,245,160
20296,Evangeline Mouratidis,F,Raw,21.5,71.35,140,160,70
2439,Brian Weddick,M,Raw,27,71.3,150,182.5,80
26843,April Ghiroli,F,Raw,27.5,79,132.5,175,77.5
23647,John Hare,M,Multi-ply,55,87.2,307.5,260,210
3379,Sune Bak,M,Single-ply,41.5,104.42,332.5,315,250
19798,Gene Lawrence,M,Raw,75,107.8,97.5,142.5,95
19726,Irakli Mdivnishvili,M,Raw,31.5,72.2,200,247.5,162.5
20287,Austyn Ryan,M,Raw,22.5,104.18,270,275,182.5
18560,Suzanne Motsinger,F,Raw,44,65.4,82.5,112.5,55
11409,John Borek,M,Raw,51,107.95,205,205,172.5
3934,Dustin Farrow,M,Single-ply,35.5,82.4,265,280,170
16137,Ladislav Pribilik,M,Single-ply,21.5,73.68,240,255,152.5
2039,Brian Davis,M,Wraps,34,74.1,130,195,125.5
2360,Jac Quarisa,F,Wraps,29,59.7,155,170,70
21973,Mark Allen,M,Raw,28.5,98.1,200,212.5,137.5
12350,Justin Largo,M,Raw,17,107.65,182.5,210,92.5
10137,Sergii Bilyi,M,Single-ply,22.5,90.16,352.5,325,275
5567,Trenton Dammann,M,Raw,31.5,107.6,182.5,207.5,135
1964,Liam Miller,M,Wraps,19,97.7,217.5,217.5,122.5
8657,Cynthia Mercado,F,Raw,22,50.8,82.5,127.5,45
5015,Jeff Wong,M,Raw,34,76.6,130,122.5,80
14103,Omed Baher,M,Raw,26,88.6,187.5,227.5,122.5
16579,Texana Holmes,F,Raw,24,67.22,105,140,55
10864,Alex Maske,M,Wraps,27,109.1,272.5,272.5,155
6669,Karl Davenport,M,Raw,46,105.87,195,215,122.5
10044,Evie Johnston,F,Raw,20.5,80.45,100,110,50
8799,Jessica Slivinski,F,Raw,24,59.15,82.5,112.5,47.5
18846,David Paulzine,M,Wraps,38,123.4,200,235,170
8961,Cormac Walsh,M,Wraps,22,103.4,242.5,255,147.5
13198,Alivia Nuzzo,F,Raw,29.5,62.1,75,150,52.5
16744,Lisa Voss,F,Single-ply,50,96.8,75,140,62.5
5288,Anastasiia Minaeva,F,Raw,16.5,86.23,130,135,70
2452,Alyssa Daniels,F,Wraps,27,58.51,117.93,136.08,63.5
12587,Alison Booker,F,Wraps,28,59.6,125,130,80
25041,Diego Corr,M,Wraps,35.5,82.21,226.8,258.55,161.03
23102,Regina White,F,Single-ply,41.5,92.54,190,182.5,105
6936,Andrew Rogers,M,Raw,27.5,115.8,160,207.5,77.5
25730,Elizabeth DeMunck,F,Single-ply,17.5,54.57,142.9,133.8,45.4
23014,Robbie Hyde,M,Raw,26.5,91.9,235,252.5,140
24054,Marina Alexia Alaniz,F,Single-ply,14,51.98,70,92.5,42.5
22040,Alexander Offord,M,Raw,32,75.07,155,155,82.5
17562,Alex Mills,M,Raw,41,129.77,182.5,227.5,115
11562,Lawrence Allenger,M,Single-ply,34,104.55,200,250,175
17923,Natalia Salnikova,F,Single-ply,28.5,51.5,206,175,132.5
15828,Ismael Hernandez,M,Wraps,36,107,290,290,197.5
28524,Ken Fasulo,M,Single-ply,38,78.47,192.44,204.91,154.9
7775,Ashley Hohensee,F,Raw,26.5,94.2,142.5,172.5,70
16826,Joan Mann,F,Raw,72,74,52.5,100,35
27762,Andrzej Wozniak,M,Raw,16.5,106.59,220,220,115
5064,Richard Squires,M,Raw,18.5,124.9,152.5,150,90
17609,Neyland Fendley,M,Wraps,14,134.17,182.5,207.5,97.5
24219,Weixun Ren,M,Raw,16.5,72.8,157.5,170,95
19562,Stanley Cabanas,M,Raw,23,73.9,172.5,248,102.5
2046,Calvin Titus,M,Raw,50.5,96.84,220,242.5,177.5
16231,Molly Woodson,F,Raw,26.5,74.2,107.5,152.5,62.5
14354,Erin Sendejaz,F,Raw,29,55.1,97.5,135,47.5
6327,Bryson Chaisson,M,Single-ply,20.5,101.7,237.5,235,155
24967,Russell Cruz,M,Raw,28,82.5,182.5,215,115
8456,Isaac Miller,M,Raw,20,74.84,217.5,207.5,152.5
21152,Barb Welp,F,Wraps,46,79.83,97.5,127.5,50
19243,Marc Sturdivant,M,Raw,40,85.64,187.5,205,120
6123,Amy Milbourn,F,Raw,29,66.12,60,92.5,40
5563,Kathlen Heylman,F,Raw,20,53.3,92.5,115,42.5
23617,Bill Clancy,M,Raw,26.5,91.25,200,215,120
9623,Jason Bartlett,M,Raw,32.5,113.7,215,230,167.5
12344,Lars John,M,Raw,36,87.82,187.5,235,110
4116,Greg Blank,M,Raw,26.5,94.46,197.5,227.5,125
11251,Amber Pauley,F,Raw,38,101.7,145,132.5,77.5
12657,Natalie Johnson,F,Raw,27,55.88,75,110,52.5
5031,Cody Morrison,M,Raw,17,89,160,182.5,75
24931,Jaime Velasquez,M,Raw,31,74,200,259,142.5
15170,Gerri Howlet,F,Raw,61.5,66.6,85,125,47.5
12655,Dean Hall,M,Raw,29.5,144.4,162.5,160,142.5
12357,James Bishop,M,Single-ply,69,95.6,192.5,195,105
19486,Rob Barrett,M,Raw,26.5,90.9,207.5,290,137.5
24441,Patrick Tinajero,M,Raw,34,111.4,187.5,282.5,182.5
7383,Robert Currie,M,Wraps,23,95.1,220,297.5,150
23296,Sarah Bohlen,F,Single-ply,46.5,71.53,147.5,165,57.5
13574,Michael Treese,M,Raw,25.5,91.25,217.5,250,152.5
22571,Joseph Lee,M,Raw,22,65.91,180,245,117.5
3680,Paysen Larsen,M,Raw,12.5,55,65,85,45
9010,Thomas Lilley,M,Wraps,26,99.4,285,310,180
13088,Ray Jimenez,M,Raw,45,86.09,182.5,185,137.5
2089,Rachel Kiefer,F,Raw,32.5,65.3,120,145,70
7683,John Myslinski,M,Raw,23.5,91.4,202.5,250,140
21700,Bill Matthews,M,Raw,46.5,73.3,207.5,215,132.5
6015,Cleveland Rose,M,Raw,37,97.2,207.5,272.5,127.5
29685,Chrystn Pitt,F,Raw,37.5,74,127.5,157.5,70
6647,Yuuki Nakayama,M,Single-ply,17.5,65.54,210,185,130
17699,Ahmad Rozan,M,Raw,28.5,57.41,150,187.5,85
20419,Carly Salazar,F,Raw,20.5,67.6,100,100,42.5
8239,Princess Lynch,F,Raw,41,72,132.5,150,82.5
24750,Jeremy Wethington,M,Wraps,37,132.72,251.74,244.94,183.7
5176,Terri Specht,F,Raw,49,62.2,87.5,113,55.5
25622,Lena Miller,F,Raw,28,78.6,82.5,95,42.5
28414,Damon Brown,M,Raw,22.5,130.1,200,220,120
6590,Jessica Liubicich,F,Wraps,29,96.1,197.5,187.5,100
24295,Leah Russell,F,Single-ply,36,65.41,136.08,149.69,81.65
4786,Trenton Wade,M,Single-ply,23,88.72,304.93,264.9,219.99
3655,Ben Schaeffer,M,Multi-ply,22.5,67.15,151.95,154.22,81.65
10140,Joseph A Sullivan,M,Raw,15.5,93.74,142.5,145,105
18979,Maggie Morgan,F,Raw,22.5,62.34,120,150,70
11782,Allie Feras,F,Raw,28.5,62.67,140,162.5,80
9602,Alan Hsieh,M,Raw,23.5,73.2,167.5,192.5,85
28850,Honun Thao,M,Raw,16,66.75,90,117.5,52.5
3975,Faisal Alzaabi,M,Raw,34.5,84.95,160,180,180
8388,Brittany Flores,F,Raw,21,59.87,130,165,82.5
1119,Jeff Crosby,M,Wraps,29,124.8,295,272.5,175
6386,Jessica Reynolds,F,Raw,16.5,62.8,102.5,110,57.5
11522,Sam Thorne,M,Raw,20.5,90.9,185,207.5,117.5
12056,Corey Berlant,M,Raw,21,84.9,172.5,210,127.5
18238,Doreen Matecki,F,Raw,50,82.1,75,102.5,62.5
14236,Robert Croft,M,Raw,29.5,100.15,195,225,115
9179,Isaac Alleman,M,Wraps,24.5,86.64,192.78,240.4,149.69
4862,Gabriella Templer,F,Raw,22.5,61.5,95,150,52.5
11940,Anna Hourihane,F,Raw,22.5,50.3,110,140,70
11766,David Coimbra,M,Single-ply,30.5,91.94,360,350,242.5
15993,Michelle Machado,F,Raw,26,67.1,97.5,130,52.5
24754,William Lockhart,M,Wraps,24,99.5,290,255,182.5
18829,Konstantin Pozdeev,M,Single-ply,24.5,101.6,415,350,255
17914,Bymbaa Tsegmed,M,Multi-ply,74,74.2,216,197.5,105
21028,Valerie Baker,F,Single-ply,18,70.76,100,122.5,72.5
28095,Carlos Garsia,M,Single-ply,27.5,58.86,240,227.5,155
17977,Charissa Vallesteros,F,Raw,20,55.6,92.5,125,45
25387,Michael Mahaffey,M,Wraps,43,81.65,272.5,62.5,147.5
10280,Scott Iardella,M,Wraps,46,74.53,162.5,182.5,97.5
23623,Lacardo Wall,M,Raw,29,77.11,140,182.5,127.5
13914,Christopher Solyom,M,Raw,33,107.77,155,250,142.5
7167,Dylan Zastrow,M,Raw,,81.5,192.5,237.5,142.5
23722,Cody Noel,M,Raw,28,78.25,160,187.5,115
23157,Wade Martin,M,Raw,16,79.3,172.5,207.5,120
5837,Nicholas Smith,M,Raw,27.5,92.3,195,217.5,125
24057,Michelle Mullennix,F,Raw,22,72.7,145,165,87.5
4464,Andrew Zook,M,Wraps,34,89.72,237.5,240,170
23475,Winnie Abramson,F,Raw,47.5,50.5,105,125,57.5
16261,Rex Voils,M,Wraps,26,74.75,233.6,240.4,149.69
285,Collin Curtiss,M,Raw,24,120.7,280,300,205
22695,Ryan Dinozo,M,Raw,24,74,145,162.5,107.5
23914,Larissa Arnold,F,Raw,29,64.86,82.5,117.5,47.5
24565,April Lucker,F,Raw,38.5,71.35,93,111.1,43.1
21458,Miranda Blythe,F,Raw,37.5,70.85,110,117.5,55
8116,Daniel Wade,M,Raw,23,89.5,235,295,167.5
6230,Cesar Hernandez,M,Raw,29.5,82.7,217.5,237.5,132.5
20994,Anastasiya Kiseleva,F,Wraps,23,55.5,110,100,60
18357,Blake Smith,M,Raw,51,80.25,185,195,115
12717,Jake Richards,M,Raw,16.5,92.2,152.5,155,112.5
26283,Adam Clinton,M,Raw,32,89.9,215,272.5,155
9754,Christina Polatajko,F,Raw,28.5,70,100,165,55
27324,Elia Goffi,F,Raw,19.5,71.3,110,135,62.5
28353,Sheryl Condon,F,Raw,40,70.9,132.5,162.5,75
3048,Dayna McNeal,F,Raw,32.5,80.3,170,215,95
10148,Roshelyn Layne,M,Single-ply,26.5,98,59,45.4,45.4
16511,Tyler Teal,M,Raw,20,73.44,145,195,90
4661,Natalie Leonard,F,Raw,24,73.84,110,137.5,70
20928,Diane Richard,F,Single-ply,36.5,54.84,127.5,130,75
4046,Tetsuya Kawakita,M,Raw,21,68.55,190,217.5,115
22321,Mia Schepis,F,Raw,21.5,71.7,132.5,160,70
1918,William DeJong,M,Raw,22.5,99.28,217.5,287.5,137.5
10644,Joe Abramovitz,M,Wraps,22,97.8,260,262.5,160
1736,Ilya Lisitskiy,M,Single-ply,24,103.5,190,230,140
1979,Enrique Molina,M,Wraps,56,120.8,235,227.5,97.5
19412,Derick Douglas,M,Raw,21,127.4,227.5,260,132.5
2067,Sherman White,M,Wraps,36,95.03,317.51,276.69,247.21
18462,Chyna Howlett,F,Raw,21.5,51.95,100,110,62.5
23819,Josh Battersby,M,Raw,21,102,230,250,140
20742,Peter Theuser,M,Single-ply,30.5,81.6,295,280,177.5
10076,Darrell Cooley,M,Wraps,34,136.2,235,232.5,150
18572,Bridget McDermott,F,Wraps,32,79.6,155,155,82.5
12304,Anthony Zeccola,M,Raw,21.5,71.9,145,192.5,92.5
25170,Albert Pham,M,Wraps,26,109.77,200,232.5,110
4445,Mitchell Kajan,M,Raw,19.5,88,205,200,140
5893,Sean Maly,M,Single-ply,28,110,265,257.5,200
24598,Benjamin Bownas,M,Single-ply,20,83.45,217.5,257.5,130
14790,Aaron Gustum,M,Raw,23.5,103.3,217.5,260,152.5
3061,Michelle Ventaloro,F,Raw,26,65,150,160,82.5
1156,Jessica Giannina,F,Raw,25,71.1,117.5,152.5,60
28914,Cayte Bona,F,Single-ply,25,66.4,140,162.5,117.5
23205,Jessica Kratz,F,Single-ply,41,59.6,150,185,110
4691,Tim Honey,M,Wraps,26,73.94,192.78,226.8,120.2
25949,Chris Saucedo,M,Wraps,30,88.54,210,287.5,152.5
22512,James Benemerito,M,Single-ply,41,79.9,260,232.5,165
28576,Madeline Martinez,F,Raw,28.5,71.53,122.5,132.5,67.5
25765,Rebecca Myers,F,Raw,23,81.88,130,137.5,77.5
2919,Majken Hansen,F,Single-ply,19.5,71,200,172.5,105
22358,Greg Papanicolas,M,Wraps,33.5,107.5,161.03,181.44,138.35
15477,Brian Hutton,M,Raw,61.5,103.7,195,217.5,110
1693,Cardell Oliver,M,Raw,39,99.5,275,335,190
28132,Brittany Halili,F,Raw,28,55.4,107.5,107.5,65
13730,Steve Lillard,M,Wraps,65,99.34,150,205,102.5
2732,Craig Donaghey,M,Raw,37,81.86,165,190,105
3624,Matt Olszewski,M,Raw,25.5,88.9,185,225,162.5
19886,Tyler Pummell,M,Raw,23,99.8,192.5,200,122.5
17537,Jacqueline Spellman,F,Raw,38,57.2,65,85,40
11318,Alyssa Kuveke,F,Raw,20,55.97,90,130,52.5
18688,Bree Crum,F,Wraps,26,73.4,80,115,55
8878,Kelsey Morgan,F,Raw,25.5,70.4,100,120,47.5
27030,Anthony Critelli,M,Raw,50,75,86.18,138.35,97.52
8541,Grace Ryba,F,Wraps,20.5,73.89,156.49,188.24,90.72
27474,Gus Cooke,M,Wraps,28,124.1,330,260,217.5
15752,Christopher Bell,M,Wraps,32,88.1,235,245,145
3755,Bianca de Leon,F,Raw,20.5,65.9,83.9,108.9,52.2
27627,Matthew Vizcarra,M,Single-ply,22,86.91,167.5,202.5,130
19502,Andrew Sealey,M,Raw,18.5,73.9,162.5,202.5,105
6755,Rodney McClanahan,M,Wraps,28,81.65,257.5,267.5,147.5
7300,Andrew Kwan,M,Raw,18,84.19,125,167.5,75
17623,Vong Xiong,M,Raw,22.5,91.5,247.5,282.5,142.5
5970,Clint Samuels,M,Raw,28,78.47,212.5,232.5,145
5230,Karl Davenport,M,Raw,47,106.32,197.5,210,137.5
25529,James Meador IV,M,Single-ply,25.5,116.2,397.5,305,262.5
4021,Chris Lo,M,Wraps,27,89.8,237.5,242.5,127.5
15548,David Andrews,M,Raw,60,99.9,200,215,122.5
13729,Kevin Estrada,M,Raw,19,86.91,197.5,247.5,130
21824,Jason Guzman,M,Raw,38,81.37,160,187.5,105
7028,Samuel Monroy,M,Raw,17.5,86.64,110,147.5,85
23881,Luke Harasymiw,M,Raw,33,93.9,172.5,190,110
13525,Larissa Vordick,F,Single-ply,16.5,76,105,125,60
7142,Sean McGill,M,Raw,26,97.79,190,227.5,160
6324,Travis Huffman,M,Raw,30,88.9,172.5,210,112.5
15875,Marc Thomas,M,Raw,23,88,240,290,175
17470,CJ Beatty,M,Raw,25,88.2,215,237.5,122.5
25918,Lindsey Parlin,F,Raw,31.5,73,107.5,150,65
17377,Tony Montgomery,M,Raw,31,109.7,302.5,310,217.5
28330,Sara Vero,F,Raw,27,50.4,75,125,62.5
9495,Thi Truong,F,Wraps,23,47.9,92.5,130,45
7593,Lauren Parrinello,F,Wraps,24,66.3,140,162.5,77.5
28441,Alissa Gietema,F,Raw,36,76.4,90,102.5,50
20375,Michelle Sothen,F,Raw,46,73.9,160,182.5,107.5
9893,Gary Bridges,M,Wraps,24,113.58,229.06,249.48,142.88
27517,Aaron Williamson,M,Raw,29,74.8,177.5,227.5,115
16151,Alexander Efird,M,Raw,17.5,92.1,237.5,277.5,145
1373,Daniel Rivas,M,Raw,24,75.5,200,227.5,117.5
7695,David Russell,M,Multi-ply,45,81.74,215.46,219.99,154.22
29437,Rocky Molina II,M,Raw,31,121.2,277.5,275,157.5
11521,Colby Alford,M,Wraps,16,88.18,249.48,215.46,149.69
8126,Brian Mason,M,Raw,32.5,94.6,215,307.5,180
16323,Eric Santos,M,Raw,25,72.44,145,190,107.5
18068,Halina Fonseca,F,Wraps,25,59.7,110,152.5,65
12733,Willie Haller,M,Raw,16.5,105.75,160,207.5,122.5
26518,Dean Chen,M,Raw,19.5,89.3,217.5,240,122.5
27913,Logan Grimm,M,Single-ply,19.5,58.9,248,235,115
19517,Marc Villere,M,Wraps,22,169.65,345,245,195
426,Ramona Penland,F,Raw,43,61.7,72.5,102.5,47.5
15841,John Norcott,M,Raw,24,103.1,265,285,175
23608,Chris Jividen,M,Wraps,28,97.8,250,287.5,210
12660,Ihab Alrahhas,M,Raw,28,138.98,210,255,125
25057,Brian Simmons,M,Raw,30,81.7,215,227.5,142.5
339,Jeremy Cunningham,M,Wraps,22,87.75,195,227.5,142.5
3480,Sami Maury,M,Single-ply,28.5,92.3,260,270,190
22079,Krishelle Greentree,F,Raw,23.5,150,95,132.5,75
29727,Dexter Dionio,M,Raw,27,66.9,182.5,212.5,132.5
723,Kenneth Johnson,M,Single-ply,19.5,56.8,200,205,92.5
11506,Erik Simms,M,Wraps,37,128.8,182.5,182.5,130
8833,Matt Berry,M,Wraps,44,88.59,272.5,272.5,180
9412,Neal Ortiz,M,Raw,43,123.35,212.5,257.5,190
15648,Carol Brady,F,Single-ply,64.5,62.34,110,112.5,67.5
14710,Michael Estrella,M,Raw,31,67.5,212.5,250,175
18081,Amanda Martin,F,Raw,21.5,122,152.5,150,75
10978,Ryan Konneck,M,Raw,26,99.3,240,272.5,170
3649,Kirill Litvinov,M,Raw,15,65.4,160,220,90
11165,Arturo Ochoa,M,Raw,23,91.81,172.5,227.5,135
13471,Sarah Butcher,F,Raw,61.5,55.77,85,112.5,45
2959,Tracy Hu,F,Raw,21.5,56.1,85,127.5,50
26770,Donna Adams,F,Raw,44.5,83.6,137.5,160,82.5
129,Erika Szanto,F,Raw,37.5,55.86,120,162.5,70
3663,Andriy Naniev,M,Single-ply,24.5,82.38,350,305,220
22351,Rebekah Lair,F,Single-ply,34,81.4,170,152.5,95
14279,Yi-Ju Chou,F,Single-ply,33.5,49.78,155,192.5,75
5350,Travis McKinney,M,Wraps,19,88.4,280,305,165
28837,Lafi Khalil,M,Raw,25.5,92.9,260,290,142.5
13447,Nicole Maalouf,F,Raw,21.5,74.19,132.5,147.5,90
16129,Tim Hoffman,M,Wraps,33,108.41,280,290,195
3194,Carlos Rubio,M,Single-ply,18.5,109.5,230,245,160
11200,Brian Deng,M,Raw,21,74.6,185,232.5,132.5
14445,Michael Cotter,M,Raw,21,94.8,207.5,267.5,160
11509,Lisa Miller,F,Raw,22.5,46.8,67.5,80,37.5
25854,Sean Olsen,M,Wraps,43,97.71,275,300,100
16355,Paul Veniegas,M,Raw,22.5,102.4,200,205,125
18305,Kelvin Aitken,M,Raw,56.5,116.95,210,300,152.5
1235,Lee Dougherty,M,Wraps,34,98.43,235,272.5,182.5
3403,Cali Nguyen,F,Raw,24,57.65,100,105,37.5
22492,Newton Cheng,M,Raw,37,59.6,172.5,207.5,105
27477,German Melgar Roca,M,Raw,20.5,100.44,210,250,145
3269,Chimedtseren Bataa,M,Single-ply,33.5,119.47,300,250,317.5
29243,Susan Wilson,F,Raw,50.5,83.03,110,137.5,65
23441,Jason Staples,M,Wraps,43,128.4,247.5,242.5,175
1442,Suzanne Davis,F,Raw,42,54.34,102.5,170,65
6485,Justin Isaacs,M,Raw,27,130.4,242.5,307.5,185
5022,Christopher LaZaro,M,Raw,20.5,90.6,207.5,220,122.5
20665,Alison Behnke,F,Raw,35.5,69.54,130,132.5,80
25649,Luke Escoto,M,Raw,18.5,89.2,167.5,205,137.5
24283,Courtney Mikl,F,Raw,28.5,66.8,112.5,147.5,65
9818,Louise Sutton,F,Raw,51.5,56.7,85,112.5,50
28888,Liam Bowser,M,Wraps,20,73.8,185,200,92.5
29637,Lane Vayda,M,Wraps,11,47.4,90.72,90.72,34.02
10477,Julia Tucker,F,Raw,27,67.31,107.5,130,57.5
14264,Zachary Ames,M,Raw,22,78.8,162.5,215,122.5
25182,Michael Escano,M,Raw,22.5,71.79,220,272.5,142.5
6286,Clarry Parsons,M,Single-ply,70,83,165,182.5,87.5
608,Rick Simmons,M,Raw,37,124.01,265,285,192.5
25009,Nathan Ott,M,Wraps,22,70.8,175,192.5,100
675,Layla Balduino,F,Single-ply,21.5,56.84,157.5,157.5,82.5
19,Don Clanton,M,Raw,39,167.5,275,275,145
5434,Amy Hapgood,F,Wraps,25,75,172.5,195,102.5
18326,Dale Coates,M,Raw,44,93.4,60,177.5,117.5
19106,Michael Cresto,M,Wraps,23,121.2,275,265,150
25388,Ashley Szczepaniec,F,Raw,29,78.4,147.5,170,80
1643,Christine Owens,F,Wraps,26,63.9,92.5,110,57.5
26971,Jason Kelske,M,Single-ply,32,98.38,250,282.5,167.5
19059,Michael Terry,M,Raw,19,81.1,162.5,227.5,80
29307,Karl Davenport,M,Wraps,48,107.59,217.5,220,142.5
2487,Allie Bickford,F,Raw,22,59.7,95,120,50
